,Domain,Resolver,Result
90,udacity.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27361
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            50      IN      A       13.224.166.105
udacity.com.            50      IN      A       13.224.166.87
udacity.com.            50      IN      A       13.224.166.6
udacity.com.            50      IN      A       13.224.166.60"
91,udacity.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27361
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            59      IN      A       13.224.166.6
udacity.com.            59      IN      A       13.224.166.60
udacity.com.            59      IN      A       13.224.166.105
udacity.com.            59      IN      A       13.224.166.87"
92,udacity.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27361
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            58      IN      A       13.224.166.87
udacity.com.            58      IN      A       13.224.166.6
udacity.com.            58      IN      A       13.224.166.105
udacity.com.            58      IN      A       13.224.166.60
;; AUTHORITY SECTION:
com.                    42376   IN      NS      h.gtld-servers.net.
com.                    42376   IN      NS      k.gtld-servers.net.
com.                    42376   IN      NS      c.gtld-servers.net.
com.                    42376   IN      NS      i.gtld-servers.net.
com.                    42376   IN      NS      m.gtld-servers.net.
com.                    42376   IN      NS      a.gtld-servers.net.
com.                    42376   IN      NS      f.gtld-servers.net.
com.                    42376   IN      NS      j.gtld-servers.net.
com.                    42376   IN      NS      e.gtld-servers.net.
com.                    42376   IN      NS      b.gtld-servers.net.
com.                    42376   IN      NS      g.gtld-servers.net.
com.                    42376   IN      NS      d.gtld-servers.net.
com.                    42376   IN      NS      l.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     41023   IN      A       192.5.6.30
a.gtld-servers.net.     41023   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     41023   IN      A       192.33.14.30
b.gtld-servers.net.     41023   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     41023   IN      A       192.26.92.30
c.gtld-servers.net.     41023   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     41023   IN      A       192.31.80.30
d.gtld-servers.net.     41023   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     41023   IN      A       192.12.94.30"
93,udacity.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27361
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            58      IN      A       13.224.166.6
udacity.com.            58      IN      A       13.224.166.60
udacity.com.            58      IN      A       13.224.166.105
udacity.com.            58      IN      A       13.224.166.87
;; AUTHORITY SECTION:
com.                    42376   IN      NS      g.gtld-servers.net.
com.                    42376   IN      NS      b.gtld-servers.net.
com.                    42376   IN      NS      m.gtld-servers.net.
com.                    42376   IN      NS      k.gtld-servers.net.
com.                    42376   IN      NS      f.gtld-servers.net.
com.                    42376   IN      NS      i.gtld-servers.net.
com.                    42376   IN      NS      a.gtld-servers.net.
com.                    42376   IN      NS      l.gtld-servers.net.
com.                    42376   IN      NS      j.gtld-servers.net.
com.                    42376   IN      NS      h.gtld-servers.net.
com.                    42376   IN      NS      c.gtld-servers.net.
com.                    42376   IN      NS      d.gtld-servers.net.
com.                    42376   IN      NS      e.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     41023   IN      A       192.5.6.30
a.gtld-servers.net.     41023   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     41023   IN      A       192.33.14.30
b.gtld-servers.net.     41023   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     41023   IN      A       192.26.92.30
c.gtld-servers.net.     41023   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     41023   IN      A       192.31.80.30
d.gtld-servers.net.     41023   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     41023   IN      A       192.12.94.30"
94,udacity.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 27361
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;udacity.com.                   IN      A
;; ANSWER SECTION:
udacity.com.            56      IN      A       13.224.166.87
udacity.com.            56      IN      A       13.224.166.60
udacity.com.            56      IN      A       13.224.166.6
udacity.com.            56      IN      A       13.224.166.105
;; AUTHORITY SECTION:
com.                    42374   IN      NS      l.gtld-servers.net.
com.                    42374   IN      NS      c.gtld-servers.net.
com.                    42374   IN      NS      j.gtld-servers.net.
com.                    42374   IN      NS      b.gtld-servers.net.
com.                    42374   IN      NS      e.gtld-servers.net.
com.                    42374   IN      NS      d.gtld-servers.net.
com.                    42374   IN      NS      g.gtld-servers.net.
com.                    42374   IN      NS      h.gtld-servers.net.
com.                    42374   IN      NS      m.gtld-servers.net.
com.                    42374   IN      NS      i.gtld-servers.net.
com.                    42374   IN      NS      k.gtld-servers.net.
com.                    42374   IN      NS      a.gtld-servers.net.
com.                    42374   IN      NS      f.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     41021   IN      A       192.5.6.30
a.gtld-servers.net.     41021   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     41021   IN      A       192.33.14.30
b.gtld-servers.net.     41021   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     41021   IN      A       192.26.92.30
c.gtld-servers.net.     41021   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     41021   IN      A       192.31.80.30
d.gtld-servers.net.     41021   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     41021   IN      A       192.12.94.30"
95,mooc.org,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 326
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               60      IN      A       13.227.54.57
mooc.org.               60      IN      A       13.227.54.68
mooc.org.               60      IN      A       13.227.54.21
mooc.org.               60      IN      A       13.227.54.105"
96,mooc.org,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 326
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               59      IN      A       13.227.54.21
mooc.org.               59      IN      A       13.227.54.105
mooc.org.               59      IN      A       13.227.54.57
mooc.org.               59      IN      A       13.227.54.68"
97,mooc.org,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 326
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               59      IN      A       13.227.54.68
mooc.org.               59      IN      A       13.227.54.105
mooc.org.               59      IN      A       13.227.54.57
mooc.org.               59      IN      A       13.227.54.21
;; AUTHORITY SECTION:
org.                    42487   IN      NS      a0.org.afilias-nst.info.
org.                    42487   IN      NS      d0.org.afilias-nst.org.
org.                    42487   IN      NS      b2.org.afilias-nst.org.
org.                    42487   IN      NS      a2.org.afilias-nst.info.
org.                    42487   IN      NS      b0.org.afilias-nst.org.
org.                    42487   IN      NS      c0.org.afilias-nst.info.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 42487   IN      A       199.19.56.1
a0.org.afilias-nst.info. 42487   IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 42487   IN      A       199.249.112.1
a2.org.afilias-nst.info. 42487   IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 42487   IN      A       199.19.54.1
b0.org.afilias-nst.org. 42487   IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 42487   IN      A       199.249.120.1
b2.org.afilias-nst.org. 42487   IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 42487   IN      A       199.19.53.1
c0.org.afilias-nst.info. 42487   IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 42487   IN      A       199.19.57.1
d0.org.afilias-nst.org. 42487   IN      AAAA    2001:500:f::1"
98,mooc.org,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 326
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               58      IN      A       13.227.54.21
mooc.org.               58      IN      A       13.227.54.57
mooc.org.               58      IN      A       13.227.54.68
mooc.org.               58      IN      A       13.227.54.105
;; AUTHORITY SECTION:
org.                    42486   IN      NS      b0.org.afilias-nst.org.
org.                    42486   IN      NS      a0.org.afilias-nst.info.
org.                    42486   IN      NS      d0.org.afilias-nst.org.
org.                    42486   IN      NS      a2.org.afilias-nst.info.
org.                    42486   IN      NS      b2.org.afilias-nst.org.
org.                    42486   IN      NS      c0.org.afilias-nst.info.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 42486   IN      A       199.19.56.1
a0.org.afilias-nst.info. 42486   IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 42486   IN      A       199.249.112.1
a2.org.afilias-nst.info. 42486   IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 42486   IN      A       199.19.54.1
b0.org.afilias-nst.org. 42486   IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 42486   IN      A       199.249.120.1
b2.org.afilias-nst.org. 42486   IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 42486   IN      A       199.19.53.1
c0.org.afilias-nst.info. 42486   IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 42486   IN      A       199.19.57.1
d0.org.afilias-nst.org. 42486   IN      AAAA    2001:500:f::1"
99,mooc.org,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 326
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 6, ADDITIONAL: 12
;; QUESTION SECTION:
;mooc.org.                      IN      A
;; ANSWER SECTION:
mooc.org.               57      IN      A       13.227.54.21
mooc.org.               57      IN      A       13.227.54.105
mooc.org.               57      IN      A       13.227.54.68
mooc.org.               57      IN      A       13.227.54.57
;; AUTHORITY SECTION:
org.                    42485   IN      NS      c0.org.afilias-nst.info.
org.                    42485   IN      NS      d0.org.afilias-nst.org.
org.                    42485   IN      NS      a2.org.afilias-nst.info.
org.                    42485   IN      NS      b0.org.afilias-nst.org.
org.                    42485   IN      NS      b2.org.afilias-nst.org.
org.                    42485   IN      NS      a0.org.afilias-nst.info.
;; ADDITIONAL SECTION:
a0.org.afilias-nst.info. 42485   IN      A       199.19.56.1
a0.org.afilias-nst.info. 42485   IN      AAAA    2001:500:e::1
a2.org.afilias-nst.info. 42485   IN      A       199.249.112.1
a2.org.afilias-nst.info. 42485   IN      AAAA    2001:500:40::1
b0.org.afilias-nst.org. 42485   IN      A       199.19.54.1
b0.org.afilias-nst.org. 42485   IN      AAAA    2001:500:c::1
b2.org.afilias-nst.org. 42485   IN      A       199.249.120.1
b2.org.afilias-nst.org. 42485   IN      AAAA    2001:500:48::1
c0.org.afilias-nst.info. 42485   IN      A       199.19.53.1
c0.org.afilias-nst.info. 42485   IN      AAAA    2001:500:b::1
d0.org.afilias-nst.org. 42485   IN      A       199.19.57.1
d0.org.afilias-nst.org. 42485   IN      AAAA    2001:500:f::1"
100,udemy.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45832
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;udemy.com.                     IN      A
;; ANSWER SECTION:
udemy.com.              97      IN      A       104.16.92.52
udemy.com.              97      IN      A       104.16.91.52"
101,udemy.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45832
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;udemy.com.                     IN      A
;; ANSWER SECTION:
udemy.com.              257     IN      A       104.16.91.52
udemy.com.              257     IN      A       104.16.92.52"
102,udemy.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45832
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;udemy.com.                     IN      A
;; ANSWER SECTION:
udemy.com.              256     IN      A       104.16.92.52
udemy.com.              256     IN      A       104.16.91.52
;; AUTHORITY SECTION:
com.                    42361   IN      NS      j.gtld-servers.net.
com.                    42361   IN      NS      l.gtld-servers.net.
com.                    42361   IN      NS      c.gtld-servers.net.
com.                    42361   IN      NS      a.gtld-servers.net.
com.                    42361   IN      NS      h.gtld-servers.net.
com.                    42361   IN      NS      m.gtld-servers.net.
com.                    42361   IN      NS      f.gtld-servers.net.
com.                    42361   IN      NS      b.gtld-servers.net.
com.                    42361   IN      NS      i.gtld-servers.net.
com.                    42361   IN      NS      k.gtld-servers.net.
com.                    42361   IN      NS      d.gtld-servers.net.
com.                    42361   IN      NS      g.gtld-servers.net.
com.                    42361   IN      NS      e.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     41008   IN      A       192.5.6.30
a.gtld-servers.net.     41008   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     41008   IN      A       192.33.14.30
b.gtld-servers.net.     41008   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     41008   IN      A       192.26.92.30
c.gtld-servers.net.     41008   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     41008   IN      A       192.31.80.30
d.gtld-servers.net.     41008   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     41008   IN      A       192.12.94.30
e.gtld-servers.net.     41008   IN      AAAA    2001:502:1ca1::30"
